Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Revenue
2,45.5,0,0.0,39,2011.0416670000002,0.0,0.0125,53.73655336,0.0,Nov,2,2,1,8,Returning_Visitor,1.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0.0
0,0.0,0,0.0,5,111.25,0.0,0.033333333,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,0.0
0,0.0,1,0.0,48,783.6944444000001,0.012244898,0.01877551,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,0.0
3,63.5,0,0.0,8,253.25,0.0,0.02,0.0,0.0,Dec,2,2,7,2,New_Visitor,0.0
0,0.0,0,0.0,10,60.5,0.02,0.04,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0.0
0,0.0,0,0.0,4,185.0,0.05,0.1,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,0.0
0,0.0,0,0.0,16,318.75,0.0,0.004166667,0.0,0.0,Nov,2,2,7,1,Returning_Visitor,1.0
0,0.0,0,0.0,4,80.0,0.05,0.075,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,0.0
0,0.0,0,0.0,2,442.5,0.0,0.1,0.0,0.0,Dec,4,2,4,3,Returning_Visitor,0.0
1,21.0,0,0.0,81,2930.722222,0.003658537,0.018943089,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,1.0
3,47.0,1,51.0,16,463.41666669999995,0.0,0.021052632,0.0,1.0,May,3,2,3,4,New_Visitor,0.0
1,56.4,1,7.0,72,2163.569524,0.015492958000000001,0.032253521,4.286743658,0.0,June,2,2,1,13,Returning_Visitor,0.0
12,255.5166667,0,0.0,38,436.8583333000001,0.0,0.010852713,0.0,0.0,Oct,2,2,7,5,Returning_Visitor,0.0
8,106.83333329999999,1,96.0,16,373.4583333,0.0,0.028333333,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0.0
0,0.0,0,0.0,8,258.0,0.025,0.075,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0.0
4,390.5,0,0.0,27,1285.583333,0.0,0.006896551999999999,14.67222588,0.0,Dec,2,2,8,2,Returning_Visitor,1.0
1,19.66666667,0,0.0,14,512.1111111,0.028571429,0.03,0.0,0.0,Mar,3,2,3,9,Returning_Visitor,0.0
0,0.0,3,83.0,68,2162.657393,0.006527626999999999,0.02055132,0.0,0.0,Dec,1,2,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,10,153.0,0.02,0.04,0.0,0.0,Mar,1,1,4,1,Returning_Visitor,0.0
0,0.0,0,0.0,13,214.25,0.091666667,0.09777777800000001,0.0,0.8,May,3,2,3,13,Returning_Visitor,0.0
0,0.0,1,6.0,71,1375.2642859999999,0.005633803000000001,0.017425336,0.0,0.0,Dec,2,2,3,2,New_Visitor,1.0
0,0.0,0,0.0,9,165.58333330000002,0.0074074069999999995,0.06,0.0,0.0,Dec,3,2,1,3,Returning_Visitor,0.0
4,89.6,2,12.0,13,182.5,0.0,0.014814815,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,0.0
14,574.4511905,0,0.0,41,2688.864762,0.0,0.011853002,36.96220452,0.0,Sep,3,2,3,4,Returning_Visitor,1.0
1,16.0,0,0.0,14,446.83333330000005,0.0,0.01,0.0,0.0,May,1,1,1,4,New_Visitor,0.0
0,0.0,0,0.0,1,0.0,0.0,0.1,0.0,0.0,Nov,2,6,1,3,Returning_Visitor,0.0
0,0.0,0,0.0,8,59.0,0.0,0.075,0.0,0.8,May,2,2,6,13,Returning_Visitor,0.0
1,54.5,0,0.0,26,531.5,0.007692308,0.023076923,44.92362122,0.0,Nov,2,2,3,2,Returning_Visitor,0.0
0,0.0,0,0.0,56,2749.15,0.000595238,0.023809524,0.0,0.0,Nov,2,2,1,8,Returning_Visitor,1.0
3,34.0,1,14.0,89,1332.088889,0.0,0.003296703,0.0,0.0,May,1,2,7,3,Returning_Visitor,0.0
0,0.0,0,0.0,8,1066.25,0.0,0.028571429,9.084767800000002,0.0,Nov,1,8,4,11,Returning_Visitor,1.0
1,99.8,0,0.0,110,2056.48859,0.0,0.0048929659999999995,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,0.0
1,47.0,0,0.0,5,388.0,0.0,0.04,31.188000000000002,0.0,Mar,1,1,7,3,Returning_Visitor,1.0
5,132.46666670000002,0,0.0,59,1660.222222,0.0,0.011753515,6.475910157,0.0,Mar,3,2,2,1,Returning_Visitor,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,8,13,9,20,Other,0.0
0,0.0,0,0.0,5,164.0,0.04,0.04,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,0.0
3,5.0,0,0.0,16,246.39333330000002,0.04444444400000001,0.07592592599999999,0.0,0.0,Oct,3,2,1,4,Returning_Visitor,0.0
0,0.0,0,0.0,6,286.2,0.0,0.022222222000000003,0.0,0.0,Aug,2,2,6,1,Returning_Visitor,0.0
10,770.7388889,2,138.66666669999998,35,726.0388889,0.0,0.005434783,10.82357287,0.0,Nov,2,2,7,2,Returning_Visitor,1.0
1,6.0,0,0.0,16,608.8333332999999,0.011764706000000002,0.026666667,52.70052142,0.0,Mar,3,2,1,11,Returning_Visitor,1.0
10,196.25,1,46.4,271,12292.46381,0.0059952040000000005,0.02001083,0.038034542000000005,0.0,Jul,2,2,2,3,Returning_Visitor,0.0
5,180.5,0,0.0,28,1070.625,0.0,0.022427035,0.0,0.0,Dec,3,2,6,3,Returning_Visitor,0.0
4,368.8333333,0,0.0,115,5016.351205,0.006837607,0.0220259,0.0,0.4,May,2,2,3,13,Returning_Visitor,0.0
0,0.0,2,48.5,59,2195.283333,0.009836066,0.030601093,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,1.0
0,0.0,1,0.0,0,0.0,0.2,0.2,0.0,0.0,Nov,1,1,3,15,Returning_Visitor,0.0
0,0.0,0,0.0,14,460.0,0.0,0.014285714,0.0,0.0,May,2,2,3,2,Returning_Visitor,0.0
1,11.0,0,0.0,104,4877.257071,0.003921569000000001,0.020140056,0.0,0.0,May,2,2,1,6,Returning_Visitor,0.0
0,0.0,0,0.0,20,644.4,0.0,0.007777778000000001,0.0,0.0,Mar,1,1,7,3,Returning_Visitor,0.0
0,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,Nov,1,1,9,3,Returning_Visitor,0.0
6,112.125,8,224.0,114,3459.4799780000003,0.0015748029999999998,0.009848144,5.648688126000001,0.0,Nov,2,2,3,8,Returning_Visitor,1.0
1,16.6,0,0.0,84,1893.619048,0.016825397,0.030138889,0.0,0.0,Oct,1,1,6,3,Returning_Visitor,0.0
0,0.0,0,0.0,16,885.75,0.0,0.025,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,0.0
2,28.0,0,0.0,51,2587.7666670000003,0.0,0.007434641,21.47448516,0.0,Nov,4,2,3,10,Returning_Visitor,1.0
0,0.0,0,0.0,3,103.6,0.0,0.033333333,0.0,0.0,Jul,3,2,1,6,Returning_Visitor,0.0
0,0.0,0,0.0,24,778.1666667000001,0.0,0.0125,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,20,1116.473333,0.033,0.027954545,0.0,0.0,Oct,3,2,6,1,Returning_Visitor,0.0
5,142.0,2,234.5,5,60.5,0.033333333,0.048148147999999995,0.0,0.0,Dec,3,5,3,8,Returning_Visitor,0.0
0,0.0,0,0.0,24,805.0,0.0,0.008695652,53.988,0.0,May,2,2,1,2,New_Visitor,1.0
0,0.0,0,0.0,14,416.8333333,0.0,0.015384615,0.0,0.0,May,2,2,2,2,New_Visitor,0.0
0,0.0,0,0.0,21,706.7,0.052380952,0.074716553,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,0.0
2,67.0,0,0.0,10,234.63846150000003,0.054545455,0.064935065,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,0.0
2,267.8,0,0.0,6,616.5,0.028571429,0.038095238,0.0,0.0,Sep,3,2,3,4,Returning_Visitor,0.0
2,75.6,2,652.8,10,1143.666667,0.0,0.023333332999999998,0.0,0.0,Aug,2,2,4,2,Returning_Visitor,0.0
5,134.5,0,0.0,11,237.66666669999998,0.0,0.018181818,0.0,0.0,Dec,3,2,2,2,Returning_Visitor,0.0
0,0.0,0,0.0,25,883.9761904999999,0.02,0.029333333,0.0,0.0,Sep,3,2,3,4,Returning_Visitor,0.0
3,182.6428571,3,119.375,64,2671.06994,0.000275482,0.017352092,37.59646822,0.0,Nov,2,5,6,2,Returning_Visitor,1.0
6,110.5,1,20.0,137,5380.686996,0.005517241,0.021311846000000002,1.963592426,0.0,Nov,2,4,3,10,Returning_Visitor,1.0
0,0.0,0,0.0,7,858.5,0.028571429,0.071428571,0.0,0.4,May,2,5,1,1,Returning_Visitor,0.0
0,0.0,0,0.0,12,892.0833332999998,0.016666667,0.045833333,0.0,0.0,Dec,2,2,6,2,New_Visitor,0.0
4,84.0,0,0.0,21,270.0,0.0,0.002380952,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,0.0
9,794.8833333,0,0.0,36,1697.55,0.0175,0.02575,24.61425,0.2,May,2,2,1,4,Returning_Visitor,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,4,1,Returning_Visitor,0.0
0,0.0,0,0.0,46,2308.2619050000003,0.0,0.000555556,0.0,0.0,May,2,2,7,2,New_Visitor,0.0
0,0.0,0,0.0,16,2156.0,0.01875,0.035416667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0.0
11,238.775641,1,9.0,200,7972.3224310000005,0.0026190479999999997,0.014230973000000001,21.83420125,0.0,Nov,2,2,1,2,Returning_Visitor,1.0
3,50.37333333,4,63.1,91,3827.498846,0.057801418,0.072399527,0.0,0.0,Sep,3,2,6,13,Returning_Visitor,0.0
1,5.0,0,0.0,6,119.6,0.0,0.014285714,0.0,0.0,Jul,2,2,1,2,New_Visitor,1.0
0,0.0,0,0.0,29,3312.5,0.013793103000000001,0.028965517000000003,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,0.0
0,0.0,0,0.0,5,56.0,0.0,0.08,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0.0
9,183.3,2,34.0,45,2904.922294,0.0,0.011870748,0.0,0.0,Dec,1,1,1,8,Returning_Visitor,0.0
4,206.25,0,0.0,16,572.65,0.0,0.011111111000000002,10.17711218,0.0,Sep,3,2,1,4,Returning_Visitor,1.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,5,2,3,Returning_Visitor,0.0
0,0.0,0,0.0,30,1285.166667,0.0027586209999999997,0.022660099,0.0,0.0,Nov,3,3,1,8,Returning_Visitor,0.0
1,54.0,0,0.0,31,2543.5,0.0,0.006666666999999999,0.0,0.0,May,2,2,5,2,Returning_Visitor,0.0
0,0.0,0,0.0,9,11.0,0.15555555599999998,0.177777778,0.0,0.0,May,2,2,2,4,Returning_Visitor,0.0
2,36.2,0,0.0,22,1805.0833329999998,0.0,0.008695652,3.586636448,0.0,Sep,2,2,1,2,Returning_Visitor,1.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3,2,1,13,Returning_Visitor,0.0
0,0.0,0,0.0,3,62.0,0.0,0.066666667,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0.0
0,0.0,0,0.0,8,170.5333333,0.0,0.0,37.96905976,0.0,Aug,2,5,1,5,New_Visitor,1.0
5,123.0,1,12.25,26,934.15,0.014814815,0.034567901,0.0,0.0,Dec,1,1,3,3,Returning_Visitor,0.0
3,102.0,2,108.0,51,1742.325216,0.0036363640000000004,0.009228841,0.0,0.0,May,1,1,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,11,142.16666669999998,0.02,0.03,0.0,0.0,May,2,2,9,4,Returning_Visitor,0.0
0,0.0,0,0.0,11,296.5,0.036363636,0.081818182,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0.0
2,171.2,0,0.0,16,218.0,0.011111111000000002,0.033333333,0.0,0.0,Oct,1,2,6,4,Returning_Visitor,0.0
4,140.675,1,97.75,70,2721.555108,0.001951952,0.017189707,10.53591515,0.0,Nov,1,2,1,10,Returning_Visitor,1.0
0,0.0,0,0.0,140,4096.090152000001,0.0038095240000000003,0.011870748,0.0,0.0,Nov,2,5,7,1,Returning_Visitor,0.0
0,0.0,0,0.0,7,212.5,0.0,0.033333333,0.0,0.0,Nov,3,2,1,11,Returning_Visitor,0.0
0,0.0,0,0.0,5,35.66666667,0.08,0.07,0.0,0.0,May,1,1,1,2,Returning_Visitor,0.0
2,738.0,0,0.0,26,1840.6666670000002,0.008,0.042,0.0,0.0,May,2,2,7,13,Returning_Visitor,0.0
0,0.0,0,0.0,6,203.0,0.1,0.108333333,0.0,0.0,May,1,1,3,4,Returning_Visitor,0.0
0,0.0,0,0.0,17,504.08333330000005,0.023529412000000003,0.035294118,36.07906944,0.0,Oct,1,1,9,3,Returning_Visitor,1.0
2,36.0,0,0.0,15,168.84615380000002,0.0,0.011764706000000002,0.0,0.4,Feb,1,1,1,3,Returning_Visitor,0.0
0,0.0,0,0.0,18,1485.416667,0.0,0.027777778,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,0.0
0,0.0,3,57.0,31,4547.166667,0.012903226,0.039247312,8.682741935,0.0,Mar,2,4,5,2,Returning_Visitor,0.0
0,0.0,2,46.0,9,546.0,0.0,0.02,0.0,0.0,Mar,2,6,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,5,43.9,0.0,0.02,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,16,107.92916670000001,0.0,0.008531746,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,0.0
4,58.0,2,28.5,82,4729.065909,0.0,0.014544651,9.055465887,0.0,Nov,2,2,1,2,Returning_Visitor,1.0
0,0.0,0,0.0,8,228.0,0.025,0.075,0.0,0.0,May,2,2,3,3,Returning_Visitor,0.0
0,0.0,0,0.0,31,453.0,0.0,0.037634409,0.0,0.0,May,2,2,1,1,Returning_Visitor,0.0
0,0.0,0,0.0,5,95.0,0.04,0.12,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0.0
1,16.0,0,0.0,27,1240.916667,0.0,0.009259259,28.39335492,0.0,Mar,2,2,3,1,Returning_Visitor,1.0
2,68.6,0,0.0,10,184.6,0.0,0.016666667,0.0,0.0,Sep,2,2,3,2,New_Visitor,0.0
5,29.0,0,0.0,94,3554.6490200000003,0.002020202,0.013183348999999999,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,0.0
0,0.0,0,0.0,12,312.35,0.0,0.041666667000000004,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
4,314.0833333,2,27.0,130,6560.00754,0.0,0.006376263,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,9,214.75,0.0,0.022222222000000003,0.0,0.0,Nov,1,1,3,6,Returning_Visitor,0.0
3,55.0,0,0.0,19,436.0,0.0,0.013636364,49.54827273,0.0,May,2,2,4,2,Returning_Visitor,1.0
11,504.28333330000004,1,0.0,58,2451.058466,0.012365591,0.022769886,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,0.0
0,0.0,0,0.0,15,450.2,0.0,0.021904762,0.0,0.0,May,2,2,7,2,Returning_Visitor,0.0
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Aug,1,1,3,4,Returning_Visitor,0.0
0,0.0,0,0.0,10,262.5,0.0,0.02,0.0,0.0,May,2,2,5,2,Returning_Visitor,0.0
0,0.0,2,19.0,65,2163.1323260000004,0.0,0.011780384,0.0,0.0,Nov,2,2,8,2,New_Visitor,0.0
0,0.0,0,0.0,53,2052.125,0.0,0.003921569000000001,52.49862029,0.0,Nov,2,4,2,2,New_Visitor,1.0
0,0.0,0,0.0,4,251.0,0.05,0.1,0.0,0.0,Nov,2,2,4,3,Returning_Visitor,0.0
0,0.0,0,0.0,15,275.5,0.0044444440000000005,0.031111111,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0.0
1,18.0,2,13.0,20,1287.27381,0.015873016,0.038095238,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,0.0
1,47.5,0,0.0,123,3944.3849210000003,0.00516129,0.017112135,3.3030599689999995,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
1,11.0,0,0.0,16,253.0,0.0,0.023529412000000003,0.0,0.0,Mar,2,2,1,3,New_Visitor,0.0
5,46.5,0,0.0,17,219.5,0.011111111000000002,0.022222222000000003,0.0,0.0,Dec,3,2,2,13,Returning_Visitor,0.0
2,11.0,0,0.0,48,2562.083333,0.0042553190000000005,0.0053191490000000004,0.0,0.0,May,2,5,7,4,Returning_Visitor,0.0
2,12.0,0,0.0,45,547.5,0.033469387999999996,0.054460641,13.18408163,0.8,May,2,10,3,2,Returning_Visitor,0.0
0,0.0,1,0.0,23,489.25,0.00173913,0.032173913,0.0,0.0,May,2,5,5,2,Returning_Visitor,0.0
0,0.0,4,620.25,23,997.2878787999999,0.012,0.031897436,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,0.0
0,0.0,2,7.0,11,192.75,0.0,0.034615385,0.0,0.6,May,2,2,1,3,Returning_Visitor,0.0
0,0.0,0,0.0,5,66.0,0.0,0.053333333,0.0,0.0,Mar,1,2,3,3,Returning_Visitor,0.0
3,81.5,0,0.0,3,40.5,0.0,0.04,0.0,0.0,Nov,1,1,1,8,New_Visitor,0.0
0,0.0,0,0.0,5,136.66666669999998,0.02,0.12,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,0.0
4,462.0,0,0.0,51,1873.2166670000001,0.0,0.00754717,0.0,0.6,Feb,2,2,9,3,Returning_Visitor,0.0
2,34.5,0,0.0,17,491.83333330000005,0.0,0.014705882,0.0,0.0,Dec,1,1,3,2,New_Visitor,0.0
1,21.0,0,0.0,13,1474.5,0.0,0.016666667,69.46175766,0.0,Dec,2,2,4,3,Returning_Visitor,1.0
1,26.0,1,55.0,12,457.0,0.014285714,0.04047619,0.0,0.0,Mar,2,2,9,6,Returning_Visitor,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,1,3,Returning_Visitor,0.0
1,109.8,0,0.0,17,418.8233333,0.0,0.001388889,0.0,0.0,Oct,2,4,1,3,New_Visitor,0.0
0,0.0,0,0.0,54,3978.245833,0.003846154,0.024807692000000003,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,0.0
3,35.33333333,0,0.0,13,151.5,0.003333333,0.016444444,0.0,0.8,May,2,2,3,2,Returning_Visitor,0.0
5,113.66666670000001,0,0.0,25,733.1666667000001,0.006896551999999999,0.041609195,0.0,0.0,Sep,1,8,1,1,Returning_Visitor,0.0
8,410.9,5,406.9,24,1220.257143,0.011764706000000002,0.024215686,8.887671892,0.0,Oct,3,2,2,2,Returning_Visitor,1.0
0,0.0,0,0.0,17,433.13333330000006,0.023529412000000003,0.051960784,0.0,1.0,May,3,2,4,4,Returning_Visitor,0.0
7,190.2628205,4,195.0,124,3197.2900640000003,0.010320513,0.01989345,7.059929851000001,0.0,Nov,3,2,6,2,Returning_Visitor,0.0
3,59.5,0,0.0,6,159.0,0.0,0.00625,0.0,0.0,Dec,3,2,8,6,New_Visitor,0.0
0,0.0,0,0.0,7,300.5,0.085714286,0.11428571400000001,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,0.0
0,0.0,0,0.0,39,1208.333333,0.0,0.01025641,0.0,0.0,Nov,1,1,4,1,Returning_Visitor,0.0
0,0.0,3,96.5,76,1966.092332,0.007876231,0.014700317,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,1.0
0,0.0,0,0.0,7,272.5,0.0,0.033333333,0.0,0.0,Mar,1,1,6,2,New_Visitor,0.0
0,0.0,0,0.0,22,903.4305555999999,0.00952381,0.021428571,0.0,0.0,Nov,2,2,7,8,Returning_Visitor,0.0
5,121.425,1,8.0,16,792.75,0.005,0.008333333,38.41401623,0.0,Nov,2,2,1,3,Returning_Visitor,0.0
0,0.0,0,0.0,12,157.0,0.008333333,0.033333333,0.0,0.0,Nov,3,2,7,1,Returning_Visitor,0.0
10,150.20833330000002,0,0.0,14,221.20833330000002,0.0,0.012698413,0.0,0.0,Dec,2,2,4,2,New_Visitor,0.0
0,0.0,1,0.0,16,485.66666669999995,0.0,0.0375,0.0,0.0,Mar,2,2,6,3,Returning_Visitor,0.0
0,0.0,0,0.0,26,2676.0,0.030769231,0.04556213,0.0,0.6,May,2,6,2,6,Returning_Visitor,0.0
7,533.5913534,4,333.5,85,5496.630354999999,0.010192616,0.025284123,5.145928873,0.0,Nov,3,2,1,13,Returning_Visitor,0.0
4,127.0,0,0.0,32,2423.75,0.002777778,0.021296296,23.61948148,0.0,May,1,1,3,4,Returning_Visitor,1.0
22,1153.682251,3,108.0,205,4295.305066,0.001746725,0.008801049,177.5288252,0.0,Nov,2,5,3,3,Returning_Visitor,0.0
4,92.75,0,0.0,9,108.25,0.0,0.021428571,0.0,0.0,Nov,2,2,3,2,New_Visitor,0.0
1,12.0,0,0.0,13,2004.5,0.028571429,0.04047619,0.0,0.0,Mar,1,1,6,2,Returning_Visitor,0.0
0,0.0,0,0.0,5,210.0,0.12,0.16,0.0,0.0,Mar,1,10,1,1,Returning_Visitor,0.0
7,196.0,3,138.5,11,227.5,0.0,0.006666666999999999,0.0,0.0,Mar,3,2,5,8,New_Visitor,0.0
4,172.0,0,0.0,11,787.0,0.033333333,0.053333333,0.0,0.0,May,2,2,1,6,Returning_Visitor,0.0
3,215.0,0,0.0,53,1481.429167,0.0018518520000000002,0.012345678999999998,56.31760103,0.0,Nov,1,8,1,11,Returning_Visitor,1.0
0,0.0,0,0.0,41,747.9077778,0.027526132000000002,0.048583043,0.0,0.0,June,1,1,7,3,Returning_Visitor,0.0
6,647.3333332999999,6,191.58333330000002,175,10886.87692,0.0051108970000000005,0.018243793,16.64099403,0.0,Nov,2,2,1,2,Returning_Visitor,1.0
4,985.5,4,308.0,6,328.0,0.0,0.015384615,0.0,0.0,Mar,2,2,3,2,New_Visitor,0.0
1,5.5,6,387.5,25,621.2,0.0,0.009333333000000001,0.0,0.0,Jul,3,2,1,4,Returning_Visitor,0.0
1,51.4,0,0.0,41,883.1395238,0.017948718,0.033333333,48.7880688,0.0,Jul,2,2,3,3,Returning_Visitor,1.0
10,147.45833330000002,4,216.5,68,1587.765598,0.0,0.010045837,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,0.0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,1,1,3,3,Returning_Visitor,0.0
4,53.4,2,113.8,256,13453.251030000001,0.0,0.0032409640000000003,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
1,22.0,0,0.0,21,678.2738095,0.0,0.012878788,0.0,0.0,Mar,3,2,1,2,New_Visitor,0.0
0,0.0,0,0.0,5,44.8,0.0,0.033333333,50.36347405,0.0,Jul,4,1,3,1,Returning_Visitor,1.0
0,0.0,0,0.0,24,485.2839744,0.0049382720000000005,0.039283154,0.0,1.0,May,2,2,2,4,Returning_Visitor,0.0
0,0.0,0,0.0,8,260.0,0.008333333,0.025,0.0,0.8,Feb,3,2,1,3,Returning_Visitor,0.0
3,83.8,0,0.0,20,798.3,0.0,0.009090909,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,0.0
3,405.1666667,2,22.0,27,2042.25,0.045977011,0.06732348099999999,0.0,0.6,May,2,2,1,6,Returning_Visitor,0.0
1,107.0,5,143.75,2,17.0,0.025,0.05,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,0.0
1,2.0,0,0.0,143,5149.434918999999,0.004195804,0.014489415,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0.0
0,0.0,0,0.0,10,978.0,0.0,0.025,0.0,0.0,May,2,2,3,2,Returning_Visitor,0.0
2,13.0,0,0.0,13,477.5,0.0125,0.01875,0.0,0.0,Dec,2,5,1,1,Returning_Visitor,0.0
6,127.41666670000001,0,0.0,162,5509.717928,0.001905069,0.021987822999999997,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0.0
10,706.5566667,0,0.0,53,1572.816667,0.0070175440000000006,0.024948268,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,0.0
5,47.33333333,0,0.0,4,34.83333333,0.028571429,0.035714286,0.0,0.0,May,3,2,2,5,Returning_Visitor,0.0
0,0.0,1,35.5,130,3313.455754,0.007633588,0.028972728,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
8,376.3333333,3,69.4,161,7263.957156999999,0.003592814,0.0077291140000000005,3.1040191389999996,0.0,Jul,1,1,3,3,Returning_Visitor,0.0
0,0.0,0,0.0,23,480.91666669999995,0.017391304,0.032608696,0.0,0.0,Dec,4,2,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,13,436.6,0.002564103,0.08269230799999999,0.0,0.6,May,1,6,1,4,Returning_Visitor,0.0
0,0.0,0,0.0,24,1050.5,0.022727273,0.062121212,0.0,0.0,Dec,2,10,4,1,Returning_Visitor,0.0
0,0.0,0,0.0,10,450.0,0.0,0.013999999999999999,0.0,0.8,May,3,2,1,13,Returning_Visitor,0.0
0,0.0,0,0.0,8,357.25,0.0,0.0625,0.0,0.0,Mar,2,10,4,3,Returning_Visitor,0.0
3,120.25,5,869.0,42,2066.927778,0.017391304,0.048188405999999996,17.70684845,0.0,May,2,2,4,4,Returning_Visitor,0.0
1,30.0,0,0.0,21,204.16666669999998,0.028571429,0.048412698,0.0,0.0,May,3,2,8,4,Returning_Visitor,0.0
0,0.0,1,11.0,54,1299.196667,0.0036363640000000004,0.022545455,0.0,0.0,Sep,1,1,3,2,Returning_Visitor,0.0
16,391.6833333,0,0.0,24,443.75,0.0,0.006451613,0.0,0.0,Aug,2,10,7,3,Returning_Visitor,0.0
1,10.0,1,36.6,78,1983.2256289999998,0.0025,0.007916666999999999,15.50362136,0.0,June,3,2,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,41,1837.204167,0.027642276,0.06654710700000001,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,0.0
0,0.0,0,0.0,19,528.25,0.0,0.005263158,0.0,0.0,Sep,2,2,5,2,Returning_Visitor,0.0
0,0.0,0,0.0,4,107.25,0.0,0.025,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,0.0
0,0.0,0,0.0,5,60.9,0.04,0.12,0.0,0.0,Aug,1,1,1,3,Returning_Visitor,0.0
0,0.0,0,0.0,30,1438.0,0.0,0.013793103000000001,100.16556779999999,0.0,Nov,4,1,1,3,Returning_Visitor,1.0
0,0.0,0,0.0,5,108.0,0.0,0.04,0.0,0.0,Dec,2,2,1,2,New_Visitor,0.0
1,138.5,0,0.0,21,831.0,0.0,0.01,0.0,0.0,Dec,2,12,4,2,Returning_Visitor,0.0
3,91.0,2,338.0,11,451.0,0.0,0.006666666999999999,45.7504,0.0,Mar,2,2,1,10,New_Visitor,1.0
0,0.0,0,0.0,86,1699.6666670000002,0.013953488,0.026830934,0.0,0.6,May,2,5,3,3,Returning_Visitor,0.0
7,134.75,0,0.0,43,3283.722222,0.009302326,0.019379845,24.90144186,0.2,May,1,2,1,4,Returning_Visitor,0.0
10,341.42857139999995,0,0.0,78,2588.077268,0.008333333,0.012068881000000002,2.554071429,0.0,May,3,2,2,6,Returning_Visitor,0.0
1,34.2,0,0.0,26,502.45333330000005,0.0,0.002564103,22.65617015,0.0,Oct,3,2,6,2,New_Visitor,1.0
